host;consumer_group;time;cpu;dbtime;iowait;oth_wait;pxqry;pxqtime;pxrel;read;reqs;sys_actsess_max;sys_cpu;sys_iowait;sys_oswait;sys_pga;sys_pxqct;sys_pxruns;sys_pxsrvt;sys_read;sys_redo;sys_rmwait;sys_syspct;sys_write;write;yields
1;adw_unload_group;2018-11-03 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011009439240529174;0.19644662275999383;0.21954161640530764;0.394109396914446;0.02659574468085106;0.0056711523123973845;0.07011070110701106;0.009624625224865081;0.10834049871023214;0.054084934541616884;0.3891625615763547;0.0;0.22007722007722005;0.1751954864891616;0.0;0.0
1;adw_unload_group;2018-11-03 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010016784882776544;0.1721856333282279;0.11338962605548852;0.11640953716690042;0.021276595744680847;0.00046067331362110997;0.040590405904059046;0.010302618428942634;0.06706792777300086;0.002328765928497293;0.35665024630541875;0.0;0.16216216216216214;0.10115807185984362;0.0;0.0
1;adw_unload_group;2018-11-03 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01046799140902774;0.07673456884668403;0.14475271411338966;0.09396914446002808;0.015957446808510637;0.09554506582351951;0.03690036900369004;0.010641615030981412;0.06706792777300086;0.0005930939443363889;0.28965517241379307;0.0;0.11969111969111967;0.4662971394635257;0.0;0.0
1;adw_unload_group;2018-11-03 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010702618802678362;0.05994792464389645;0.10253317249698432;0.02945301542777;0.010638297872340427;0.09262983580141937;0.0;0.010379372376574054;0.0;0.0;0.1566502463054187;0.0;0.0694980694980695;0.47461150153419784;0.0;0.0
1;adw_unload_group;2018-11-03 18:00:00;0.015768725361366625;0.01709726443768997;0.0077120822622107985;0.0055147058823529415;0.0;0.0;0.0;0.035615566948632695;0.010842492825816232;0.0;0.05367913148371534;0.03295932678821879;0.00531914893617021;0.11880779978772502;0.2924354243542435;0.009878872676394163;0.27332330180567505;0.019024796560055127;0.06280788177339902;0.0;0.025096525096525102;0.5067554191824211;0.051691729323308275;0.00014103423379594287
1;adw_unload_group;2018-11-03 21:00:00;0.06833114323258871;0.19756838905775076;0.18851756640959727;0.01838235294117647;0.0025329280648429585;0.0;0.003633996854151977;0.09952366167104634;0.013012796217084482;0.13603920967988972;0.1363088057901086;0.1809256661991585;0.010638297872340427;0.11989175191828833;0.3284132841328413;0.010219468319008594;0.307609630266552;0.05289874665294411;0.11330049261083744;0.0;0.0694980694980695;0.5143026823715727;0.10701341131684693;0.0016535940439561007
1;adw_unload_group;2018-11-04 00:00:00;0.4967148488830486;0.5927051671732523;0.31191088260497;0.15808823529411764;0.015704154002026342;0.022556390977443608;0.027878722134837556;0.5348317669955849;0.028498204198025522;0.3048858937050084;0.5476477683956574;0.3884992987377279;0.03191489361702128;0.25703845911879486;0.8450184501845018;0.04790565660603638;0.6461736887360275;0.6562671713779841;0.13497536945812807;0.4901531728665208;0.3050193050193051;0.4092843709789171;0.43849682401931117;0.0548610230545686
1;adw_unload_group;2018-11-04 03:00:00;0.09198423127463864;0.135258358662614;0.027420736932305057;0.051470588235294115;0.009118541033434652;0.0;0.015620762596951781;0.04867889949942823;0.019077011929900554;0.1242763057129729;0.14716525934861277;0.16690042075736328;0.015957446808510637;0.37034380029101566;0.3136531365313653;0.01134519288426944;0.23172828890799657;0.029061603272483062;0.10147783251231526;0.0;0.11583011583011582;0.571810353360388;0.053236874922514825;0.0013145943260245683
1;adw_unload_group;2018-11-04 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013292544263360224;0.17028641445856943;0.23401688781664656;0.4277699859747546;0.02393617021276595;0.16808639958437935;0.1291512915129151;0.009407155706576055;0.12564488392089423;0.026288016885733474;0.21921182266009853;0.0;0.17953667953667954;0.4958428189646641;0.0;1.2938920531737877e-06
1;adw_unload_group;2018-11-04 15:00:00;0.019710906701708282;0.012537993920972646;0.0025706940874035992;0.0;0.1265197568389058;0.0;0.10641644519173402;0.00995085157782338;0.048139224285740065;0.18140603461479549;0.14656212303980706;0.027349228611500707;0.010638297872340427;0.16174402393065954;0.06549815498154982;0.026924645212872283;0.10742691315563198;0.0026558397948592723;0.12093596059113301;0.0;0.05791505791505791;0.5541670790854202;0.0046709888202562675;0.0002523089503688886
1;adw_unload_group;2018-11-04 18:00:00;0.23324572930354798;0.1717325227963526;0.022279348757497857;0.029411764705882353;0.12626646403242148;0.0;0.10506047621630417;0.17395815189815897;0.046984135578537006;0.09695206003982232;0.19571773220747893;0.10098176718092569;0.017287234042553192;0.30651391050761323;0.25461254612546125;0.02568858684789127;0.3399075666380052;0.10441506109739825;0.23054187192118225;0.0;0.1303088803088803;0.5415223201029397;0.2028315818644575;0.01390675178751187
1;adw_unload_group;2018-11-04 21:00:00;0.4362680683311433;0.25683890577507595;0.010282776349614395;0.0055147058823529415;0.0015197568389057753;0.0;0.005206920865650594;0.10385538701542608;0.006443229194867074;0.11827232347985908;0.2665862484921593;0.07994389901823283;0.015957446808510637;0.2725247941683223;0.30996309963099633;0.00982930241854887;0.40047291487532244;0.09686619626176377;0.17339901477832514;0.0;0.1274131274131274;0.15579530832426014;0.007887079483383533;0.01625645975607547
1;adw_unload_group;2018-11-05 00:00:00;0.09461235216819974;0.07750759878419453;0.01713796058269066;0.027573529411764705;0.016717325227963528;0.0;0.018441178065845852;0.5830259979250126;0.02956305159997834;0.13358860468678205;0.13510253317249699;0.05189340813464237;0.015957446808510637;0.05182980657809022;0.12177121771217714;0.04642814311413152;0.146603611349957;0.4701228925540545;0.2147783251231527;0.0;0.1312741312741313;0.06700979906958328;0.08907331374021864;0.00326578354221064
1;adw_unload_group;2018-11-05 03:00:00;0.0;0.0015197568389057753;0.0;0.0018382352941176473;0.0;0.0;0.0;0.0;0.012363058819282761;0.12317353346607443;0.09650180940892644;0.03225806451612903;0.015957446808510637;0.08971866457503394;0.07380073800738007;0.01235578652808315;0.0709372312983663;0.040217002607868965;0.19310344827586207;0.0;0.11969111969111967;0.10105909135900228;0.0;0.0
1;adw_unload_group;2018-11-05 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012200624469832331;0.23014244141522436;0.2436670687575392;0.0967741935483871;0.02659574468085106;0.020131626745028483;0.08118081180811806;0.011601039376374177;0.15262252794496992;0.08217839916966849;0.361576354679803;0.0;0.21235521235521235;0.15292487379986142;0.0;0.0
1;adw_unload_group;2018-11-05 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011605031855180753;0.11226834124674528;0.027744270205066368;0.018232819074333807;0.00531914893617021;0.03528311114809124;0.04428044280442803;0.013986807915250853;0.05782459157351677;0.08654810602426453;0.1231527093596059;0.0;0.038610038610038616;0.024745125210333563;0.0;0.0
1;adw_unload_group;2018-11-05 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011117728806829461;0.0805330065860009;0.032569360675512665;0.0238429172510519;0.00531914893617021;0.011238805334069332;0.07011070110701106;0.01350069958025185;0.08254514187446259;0.12714887530199823;0.0748768472906404;0.0;0.02316602316602316;0.035929921805404316;0.0;0.0
1;adw_unload_group;2018-11-05 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01304889273918458;0.0400980241997243;0.031363088057901084;0.021037868162692853;0.00531914893617021;0.015789730029203045;0.08118081180811806;0.016455726564061565;0.07910576096302666;0.1056143319407255;0.08275862068965517;0.0;0.030888030888030882;0.035731960803721666;0.0;2.5877841063475755e-06
1;adw_unload_group;2018-11-05 18:00:00;0.23193166885676741;0.15311550151975684;0.00856898029134533;0.01838235294117647;0.09435157041540021;0.0;0.07799533546672452;0.18820665056153393;0.047006695904849564;0.1424414152243835;0.21320868516284683;0.2054698457223002;0.021276595744680847;0.08672631743435405;0.1780442804428044;0.025461523086148314;0.2801483233018057;0.1711817396840903;0.05862068965517243;0.02516411378555799;0.166023166023166;0.17435415223201028;0.07817616300693538;0.01185528593720483
1;adw_unload_group;2018-11-05 21:00:00;0.38370565045992117;0.22796352583586627;0.006855184233076264;0.0055147058823529415;0.0010131712259371835;0.0;0.003471280577100396;0.07871320494664859;0.016893172342844768;0.17549395006892324;0.4028950542822678;0.2145862552594671;0.03191489361702128;0.15523980379781518;0.18081180811808117;0.015336398161103338;0.2977214101461737;0.15501556871603886;0.17635467980295563;0.04814004376367616;0.28957528957528955;0.18301494605562707;0.0086127053813;0.01518770492015392
1;adw_unload_group;2018-11-06 00:00:00;0.11826544021024968;0.11246200607902736;0.023993144815766924;0.04411764705882353;0.014184397163120569;0.0;0.015186852524814233;0.482881354648653;0.02351688414821232;0.21837953744830754;0.34740651387213506;0.6409537166900422;0.03191489361702128;0.10379659751155237;0.5166051660516605;0.04960063961623026;0.2951418744625967;0.5349096840030353;0.17536945812807883;0.07002188183807441;0.277992277992278;0.06453528654854994;0.06786972280361428;0.005781109693580483
1;adw_unload_group;2018-11-06 03:00:00;0.023653088042049936;0.024316109422492405;0.0;0.011029411764705883;0.003546099290780142;0.0;0.0030373705049628465;0.026793084385341802;0.012724024040283718;0.23920967988972272;0.23642943305186978;0.394109396914446;0.021276595744680847;0.25621046479299125;0.1881918819188192;0.014677593443933637;0.21173688736027516;0.14345023680147928;0.19507389162561575;0.0;0.19305019305019303;0.12808076808868651;0.001112140195299111;0.0007996252888614008
1;adw_unload_group;2018-11-06 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012308914036132618;0.2744983917904732;0.3751507840772015;0.09957924263674617;0.03191489361702128;0.040113078048612194;0.07749077490774908;0.014249050569658204;0.21130696474634567;0.22557630415252986;0.470935960591133;0.004376367614879651;0.2934362934362934;0.2014253192121152;0.0;7.763352319042726e-06
1;adw_unload_group;2018-11-06 09:00:00;0.0;0.0015197568389057753;0.0;0.0018382352941176473;0.0;0.0;0.0;1.5145892812516563e-05;0.011929900554081614;0.24043498238627656;0.3172496984318456;0.15848527349228614;0.03723404255319149;0.029686031857487583;0.07749077490774908;0.013878073156106336;0.08039552880481513;0.08870243255736877;0.6463054187192119;0.0;0.277992277992278;0.22666534692665546;1.8231806480313296e-05;5.175568212695151e-06
1;adw_unload_group;2018-11-06 12:00:00;0.00328515111695138;0.004939209726443769;0.0;0.004136029411764707;0.0005065856129685917;0.0;0.0010847751803438738;0.001832653030314504;0.028254552673849874;0.2903354265584316;0.36037394451145965;0.12833099579242638;0.0425531914893617;0.02609222192683211;0.09963099630996311;0.013243254047571458;0.16428417884780738;0.10108981012271812;0.6285714285714286;0.005470459518599563;0.33976833976833976;0.2404978719192319;0.00013856172925038105;0.0001999063222153502
1;adw_unload_group;2018-11-06 15:00:00;0.03153745072273325;0.025835866261398176;0.010282776349614395;0.007352941176470589;0.01165146909827761;0.0;0.00954602158702609;0.06274943392225613;0.02360712545346256;0.2729054985449533;0.3063932448733414;0.09396914446002808;0.03191489361702128;0.16324476364617854;0.2915129151291513;0.016494103537877277;0.472914875322442;0.05058742466398612;0.7458128078817735;0.0;0.2586872586872586;0.31624270018806294;0.007919896735048094;0.0005201446053758627
1;adw_unload_group;2018-11-06 18:00:00;0.25886990801576876;0.20250759878419455;0.025706940874035994;0.050091911764705885;0.10625633232016211;0.0;0.0901312577968216;0.13897492597444885;0.03846986842817694;0.27112880992495025;0.514475271411339;0.49368863955119224;0.05452127659574468;0.2425962492668801;0.481549815498155;0.02536398161103338;0.7743443680137577;0.16420198337592565;0.5211822660098523;0.010940919037199124;0.5453667953667953;0.2394338315351876;0.12984145621084722;0.0199867505453755
1;adw_unload_group;2018-11-06 21:00:00;0.5387647831800263;0.36930091185410335;0.03427592116538132;0.04411764705882353;0.007598784194528876;0.0;0.010847751803438737;0.14217449583109298;0.010359701842727453;0.31383060192985146;0.6586248492159228;0.511921458625526;0.05319148936170212;0.3437049093163568;0.4132841328413284;0.010059564261443135;0.694969905417025;0.15281763233408635;0.367487684729064;0.008752735229759301;0.5482625482625482;0.2614075027219638;0.10564967219211949;0.03045304336349827
1;adw_unload_group;2018-11-07 00:00:00;0.15243101182654403;0.21124620060790275;0.027420736932305057;0.04779411764705883;0.009625126646403243;0.0;0.010522319249335575;0.40906027308044735;0.020141859331853376;0.24754173686628886;0.41737032569360677;0.3352033660589061;0.03723404255319149;0.0851586075895421;0.6309963099630996;0.04894823106136319;0.5281599312123818;0.4813393456778279;0.28965517241379307;0.052516411378555804;0.3011583011583012;0.0693853310897753;0.12784142703995682;0.010915273360574074
1;adw_unload_group;2018-11-07 03:00:00;0.034165571616294355;0.02735562310030395;0.003427592116538132;0.007352941176470589;0.003546099290780142;0.0;0.0030373705049628465;0.028337965452218488;0.012146479686682187;0.3069689079491499;0.28829915560916763;0.3239831697054698;0.02659574468085106;0.4531280123874445;0.22140221402214022;0.014389766140315811;0.18185726569217542;0.10377399631932877;0.28078817733990147;0.0;0.2007722007722008;0.3124814411560922;0.0009298221304959781;0.0006728238676503696
1;adw_unload_group;2018-11-07 06:00:00;0.0;0.0015197568389057753;0.0;0.0018382352941176473;0.0;0.0;0.0;0.0;0.012074286642481996;0.3052534844539746;0.37756332931242464;0.1865357643758766;0.03723404255319149;0.07620794833964814;0.08856088560885608;0.013737357585448732;0.10619088564058468;0.09142368712550045;0.5507389162561577;0.0;0.31274131274131267;0.26596060576066516;0.0;0.0
1;adw_unload_group;2018-11-07 09:00:00;0.10249671484888305;0.1398176291793313;0.054841473864610114;0.03125;0.0010131712259371835;0.0;0.001735640288550198;0.15960741845829954;0.009818254011226017;0.4052381681727677;0.3763570566948131;0.5427769985974755;0.0425531914893617;0.08681561094007798;0.38745387453874536;0.01215110933439936;0.36328460877042135;0.11678717521565073;0.5310344827586208;0.0;0.35521235521235517;0.23072354746115015;0.034166405344107115;0.00299924177925684
1;adw_unload_group;2018-11-07 12:00:00;0.21287779237844942;0.4711246200607903;0.44215938303341906;0.125;0.010638297872340427;0.0;0.020827683462602376;0.11253398359699807;0.018228743660548306;0.4193291468831367;0.44028950542822676;0.5932678821879384;0.04787234042553192;0.06108690490444579;0.3505535055350553;0.016826703977613433;0.3071797076526226;0.08482115600987329;0.6088669950738916;0.0;0.43243243243243235;0.27744234385825994;0.3224003267139722;0.011277563135462734
1;adw_unload_group;2018-11-07 15:00:00;0.04796320630749015;0.03191489361702128;0.006855184233076264;0.0055147058823529415;0.009118541033434652;0.0;0.008027336334544666;0.07124249331687478;0.008527803346147597;0.25225915147802114;0.33624849215922803;0.12131837307152879;0.03723404255319149;0.09186881160490873;0.12638376383763839;0.015646612032780335;0.1465498710232158;0.11550286516706934;0.5783251231527095;0.0;0.30984555984555984;0.24708007522518066;0.007435842272995778;0.0022461966043096954
1;adw_unload_group;2018-11-07 18:00:00;0.21944809461235218;0.1762917933130699;0.031705227077977724;0.03630514705882353;0.06496960486322188;0.0;0.053872647393827626;0.09753954971260667;0.031597993033371234;0.37586154081788936;0.42340168878166473;0.33870967741935487;0.03856382978723404;0.17191561966648874;0.4289667896678966;0.025138516889866087;0.6698194325021496;0.15696056797467145;0.4997536945812809;0.028446389496717725;0.3841698841698842;0.23354449173512815;0.12776758822371156;0.01432338502863383
1;adw_unload_group;2018-11-07 21:00:00;0.5886990801576872;0.3890577507598785;0.03084832904884319;0.029411764705882356;0.009625126646403243;0.0;0.010630796767369962;0.1688009753954971;0.019383832367751368;0.3221626589064175;0.7599517490952956;0.5820476858345022;0.06382978723404255;0.34630152387485114;0.43173431734317347;0.013750149910053968;0.702493551160791;0.18808927808256218;0.3359605911330049;0.008752735229759301;0.6061776061776061;0.24774819360585965;0.04180553225935839;0.03699237380023859
1;adw_unload_group;2018-11-08 00:00:00;0.126149802890933;0.22492401215805471;0.04113110539845758;0.09375;0.010638297872340427;0.0;0.00824429137061344;0.39262697937886687;0.016983413648095008;0.2889569612498085;0.3727382388419783;0.4053295932678822;0.03191489361702128;0.09657701463398796;0.6346863468634687;0.046984609234459324;0.4688306104901118;0.46986123346096487;0.1684729064039409;0.021881838074398252;0.27413127413127414;0.051469860437493783;0.06755613573215288;0.008793290393369062
1;adw_unload_group;2018-11-08 03:00:00;0.039421813403416564;0.05623100303951368;0.013710368466152529;0.03308823529411765;0.005572441742654509;0.0;0.005206920865650594;0.0321850222265977;0.0166404966881441;0.22205544493796905;0.19300361881785286;0.211781206171108;0.021276595744680847;0.32590201661265084;0.12546125461254612;0.015272436538077154;0.13886500429922613;0.13141391851935846;0.21970443349753693;0.008752735229759301;0.18146718146718147;0.1664852024151242;0.024693158696936328;0.0011852051207071896
1;adw_unload_group;2018-11-08 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013030844478134532;0.30635625670087296;0.517490952955368;0.20897615708274897;0.0425531914893617;0.06411679590548688;0.2066420664206642;0.016091145312812315;0.20894239036973344;0.14893635578659087;0.5783251231527095;0.017505470459518602;0.41698841698841693;0.28159952489359596;0.0;2.5877841063475755e-06
1;adw_unload_group;2018-11-08 09:00:00;0.0;0.0015197568389057753;0.0;0.0018382352941176473;0.0;0.0;0.0;0.0;0.01012507444907683;0.4046255169244908;0.5090470446320869;0.5539971949509117;0.03723404255319149;0.12310124462970595;0.36162361623616235;0.022289026584049573;0.3716680997420465;0.05426809590677959;0.4827586206896552;0.0;0.362934362934363;0.18707314659012175;0.0;2.5877841063475755e-06
1;adw_unload_group;2018-11-08 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009096323569224105;0.30476336345535304;0.4451145958986731;0.20056100981767186;0.0425531914893617;0.10305586729361532;0.15867158671586717;0.02324205476713972;0.1683147033533964;0.07836689838033023;0.6000000000000001;0.0;0.3436293436293436;0.25764624368999306;0.0;7.763352319042726e-06
1;adw_unload_group;2018-11-08 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002526756547006696;0.2708224843008117;0.49336550060313633;0.15848527349228614;0.04787234042553192;0.28237853546474223;0.2140221402214022;0.024009594243453933;0.26848667239896823;0.08484732191918223;0.58128078817734;0.0;0.362934362934363;0.18380679006235773;0.0;7.763352319042726e-06
1;adw_unload_group;2018-11-08 18:00:00;0.2746386333771354;0.4354103343465046;0.3804627249357327;0.07398897058823528;0.10144376899696049;0.0;0.09589412594239843;0.2283621988807185;0.043013518147526485;0.3214274774084852;0.4363691194209892;0.4565217391304348;0.04521276595744681;0.15598484648619906;0.3680811808118081;0.029089746152308613;0.5058576956147894;0.22651609639520995;0.5071428571428572;0.007658643326039389;0.3793436293436294;0.285311293675146;0.31051136570815985;0.01830598476830275
1;adw_unload_group;2018-11-08 21:00:00;0.530880420499343;0.3419452887537994;0.03084832904884319;0.023897058823529414;0.0025329280648429585;0.0;0.007376471226338341;0.10777817325386786;0.01904091540780046;0.21911471894623982;0.46320868516284686;0.16690042075736328;0.02659574468085106;0.20267900811150327;0.2915129151291513;0.02193084149510294;0.45571797076526227;0.13660349053230186;0.31133004926108376;0.03938730853391686;0.23552123552123552;0.32287439374443233;0.08039497385558951;0.022643110930541284
1;adw_unload_group;2018-11-09 00:00:00;0.1813403416557162;0.2887537993920973;0.03084832904884319;0.051470588235294115;0.010131712259371834;0.0;0.009329066550957313;0.5740444834871903;0.019654556283502087;0.31076734568846687;0.36911942098914363;0.22861150070126232;0.03191489361702128;0.10995582000864526;0.5571955719557196;0.05460883469918049;0.40692175408426484;0.5492660462438838;0.22857142857142854;0.35010940919037203;0.2509652509652509;0.06601999406116994;0.05620501301750983;0.010035426764415897
1;adw_unload_group;2018-11-09 03:00:00;0.03153745072273325;0.0364741641337386;0.006855184233076264;0.01838235294117647;0.004052684903748734;0.0;0.003254325541031621;0.02788358866784299;0.014673236233688882;0.26861693980701484;0.21351025331724974;0.211781206171108;0.02659574468085106;0.3174282658592369;0.14760147601476012;0.02637617429542275;0.15627687016337058;0.11509511308033807;0.2541871921182266;0.004376367614879651;0.19691119691119688;0.1719291299613976;0.0012069455889967403;0.0005641369351837715
1;adw_unload_group;2018-11-09 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008374393127222192;0.25170776535457196;0.3486127864897467;0.394109396914446;0.0425531914893617;0.0;0.040590405904059046;0.023702578452928245;0.06319862424763542;0.13091676624248824;0.5605911330049261;0.0;0.35521235521235517;0.23963179253687028;0.0;2.5877841063475755e-06
1;adw_unload_group;2018-11-09 09:00:00;0.0;0.0015197568389057753;0.0;0.0;0.0;0.0;0.0;0.0;0.010269460537477213;0.3552458263133711;0.4342581423401689;0.37727910238429174;0.0425531914893617;0.15014297107905114;0.25830258302583026;0.020901059364381372;0.46109200343938095;0.13232972534517198;0.6620689655172415;0.0;0.3783783783783784;0.3190141542116203;0.0;2.5877841063475755e-06
1;adw_unload_group;2018-11-09 12:00:00;0.14980289093298294;0.196048632218845;0.19537275064267354;0.04779411764705883;0.0015197568389057753;0.0;0.004339100721375495;0.03966709327598088;0.013265471871785152;0.3625976412926941;0.5440289505428227;0.36044880785413747;0.06914893617021277;0.27832278384680476;0.2177121771217712;0.024028782730361787;0.30524505588993983;0.11634235475739842;0.6364532019704433;0.004376367614879651;0.5405405405405405;0.2596258537068198;0.7382204298330697;0.00819810004890912
1;adw_unload_group;2018-11-09 15:00:00;0.028909329829172145;0.024316109422492405;0.006855184233076264;0.009191176470588236;0.010131712259371834;0.0;0.008027336334544666;0.05953850464600261;0.007995379645171188;0.330617246132639;0.4607961399276237;0.22861150070126232;0.04787234042553192;0.1512489929113133;0.32103321033210336;0.023779332400559666;0.2910576096302666;0.17260778174142852;0.5842364532019705;0.10503282275711161;0.41698841698841693;0.24883697911511438;0.0068369274301174855;0.0007271673338836687
1;adw_unload_group;2018-11-09 18:00:00;0.03942181340341656;0.030395136778115502;0.006855184233076264;0.012408088235294117;0.0062056737588652485;0.0;0.005193361175896295;0.08840278987345605;0.0026260219827819588;0.27734722009496093;0.3866103739445115;0.23211781206171114;0.0425531914893617;0.08299476212413015;0.2693726937269373;0.02097301619028583;0.20179492691315562;0.1440803991173367;0.5950738916256159;0.014223194748358864;0.35328185328185324;0.23891418390577057;0.0048432793914952275;0.00151838232439944
1;adw_unload_group;2018-11-09 21:00:00;0.028909329829172145;0.02127659574468085;0.006855184233076264;0.0036764705882352945;0.009118541033434652;0.0;0.007376471226338341;0.06559686177100923;0.005685202230765065;0.19068770102619081;0.30880579010856457;0.1388499298737728;0.03191489361702128;0.07223438733493387;0.1881918819188192;0.022487307615430743;0.2156061908856406;0.15281763233408635;0.465024630541872;0.013129102844638951;0.25482625482625476;0.1840047510640404;0.007449516127856013;0.001097220461091372
1;adw_unload_group;2018-11-10 00:00:00;0.0;0.0015197568389057753;0.0;0.0018382352941176473;0.0;0.0;0.0;0.0;0.012200624469832331;0.3393168938581712;0.6115802171290713;0.511921458625526;0.06382978723404255;0.04787248075623482;0.4354243542435424;0.05416110333799721;0.49699054170249357;0.17858233103364066;0.22463054187192116;0.28008752735229764;0.5791505791505791;0.04929228941898446;0.0;2.5877841063475755e-06
